mal_id,title_default,title_japanese,score,rank,popularity,season,year,genres
2942,Sketchbook: Full Color's,スケッチブック ～full color's～,7.36,2436.0,4068,fall,2007.0,Slice of Life
2963,Minami-ke,みなみけ,7.64,1404.0,1382,fall,2007.0,"Comedy, Slice of Life"
2964,Blue Drop: Tenshi-tachi no Gikyoku,BLUE DROP ～天使達の戯曲～,6.67,5866.0,4066,fall,2007.0,"Drama, Girls Love, Sci-Fi"
2965,Suteki Tantei Labyrinth,素敵探偵☆ラビリンス,6.64,6004.0,6385,fall,2007.0,"Mystery, Sci-Fi"
2966,Ookami to Koushinryou,狼と香辛料,8.22,356.0,227,winter,2008.0,"Adventure, Drama, Fantasy, Romance"
2970,Night Wizard,ナイトウィザード,6.64,5982.0,3756,fall,2007.0,"Action, Adventure, Fantasy"
2985,Majin Tantei Nougami Neuro,魔人探偵 脳噛ネウロ,7.58,1595.0,2696,fall,2007.0,"Comedy, Mystery, Supernatural"
2986,Bamboo Blade,バンブーブレード,7.3,2744.0,2293,fall,2007.0,"Comedy, Sports"
2993,Rosario to Vampire,ロザリオとバンパイア,6.74,5490.0,298,winter,2008.0,"Comedy, Fantasy, Romance, Ecchi"
3000,Taiho Shichau zo: Full Throttle,逮捕しちゃうぞ フルスロットル,7.17,3425.0,6322,fall,2007.0,"Action, Comedy"
3001,Moyashimon,もやしもん,7.55,1708.0,2574,fall,2007.0,"Comedy, Gourmet, Supernatural"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,逆境無頼カイジ Ultimate Survivor,8.26,312.0,668,fall,2007.0,Suspense
3073,Robby to Kerobby,ロビーとケロビー,,20631.0,17056,spring,2007.0,Comedy
3091,xxxHOLiC◆Kei,×××HOLiC◆継,8.2,380.0,1604,spring,2008.0,"Comedy, Drama, Mystery, Supernatural"
3092,Junjou Romantica,純情ロマンチカ,7.46,2030.0,969,spring,2008.0,"Boys Love, Comedy, Drama"
3112,Papillon Rose,パピヨンローゼ,4.48,13202.0,8636,winter,2006.0,"Comedy, Ecchi"
3146,GR: Giant Robo,GR -ジャイアントロボ-,6.27,8104.0,9226,winter,2007.0,"Adventure, Sci-Fi"
3164,Ichigo Ichie: Koibana Tomobana,一期一会 恋バナ友バナ,6.26,8177.0,15350,fall,2007.0,"Comedy, Slice of Life"
3166,Ayakashi,アヤカシ,6.3,7917.0,4159,winter,2008.0,"Action, Fantasy, Horror, Sci-Fi"
3225,Minami-ke Okawari,みなみけ～おかわり～,7.32,2630.0,2586,winter,2008.0,"Comedy, Slice of Life"
3226,Major S4,メジャー　（第4シリーズ),8.18,411.0,2750,winter,2008.0,Sports
3228,Zoku Sayonara Zetsubou Sensei,俗・さよなら絶望先生,7.89,821.0,1719,winter,2008.0,Comedy
3229,Kimi ga Aruji de Shitsuji ga Ore de,君が主で執事が俺で,7.1,3776.0,1861,winter,2008.0,"Comedy, Romance, Ecchi"
3230,Druaga no Tou: The Aegis of Uruk,ドルアーガの塔 〜the Aegis of URUK〜,7.12,3687.0,1868,spring,2008.0,"Action, Adventure, Fantasy"
3231,Gunslinger Girl: Il Teatrino,ガンスリンガー ガール -IL TEATRINO-,7.12,3694.0,2859,winter,2008.0,"Action, Drama, Sci-Fi"
3243,Elec-king The Animation,エレキング The Animation,,19773.0,17768,fall,2007.0,Comedy
3251,Hatara Kids Mai Ham Gumi,はたらキッズマイハム組,,20337.0,15300,fall,2007.0,Action
3295,Yatterman,ヤッターマン,6.52,6708.0,8687,winter,2008.0,"Adventure, Comedy"
3297,Aria the Origination,ARIA The ORIGINATION,8.48,144.0,1746,winter,2008.0,"Fantasy, Sci-Fi, Slice of Life"
3298,Hatenkou Yuugi,破天荒遊戯,7.09,3836.0,3701,winter,2008.0,"Adventure, Comedy, Drama, Fantasy, Romance"
3299,H2O: Footprints in the Sand,H2O ~FOOTPRINTS IN THE SAND~,6.98,4313.0,2168,winter,2008.0,"Drama, Romance, Supernatural"
3322,Wagaya no Oinari-sama.,我が家のお稲荷さま。,7.18,3359.0,3981,spring,2008.0,"Comedy, Fantasy"
3342,Mnemosyne: Mnemosyne no Musume-tachi,Mnemosyne－ムネモシュネの娘たち－,7.24,3030.0,1299,winter,2008.0,"Action, Girls Love, Horror, Sci-Fi, Supernatural"
3349,Kiddy GiRL-AND,キディ・ガーランド,6.82,5028.0,5125,fall,2009.0,"Action, Comedy, Sci-Fi"
3358,Kure-nai,紅,7.32,2623.0,2274,spring,2008.0,"Comedy, Drama"
3359,Amatsuki,あまつき,6.87,4790.0,2950,spring,2008.0,"Action, Fantasy"
3363,RD Sennou Chousashitsu,RD 潜脳調査室,7.09,3808.0,4284,spring,2008.0,"Action, Sci-Fi"
3366,Persona: Trinity Soul,ペルソナ 〜トリニティ・ソウル〜,6.5,6819.0,2381,winter,2008.0,"Action, Mystery, Sci-Fi, Supernatural"
3372,RGB Adventure,RGBアドベンチャ,,18054.0,17407,fall,2006.0,Adventure
3389,Bus Gamer,BUS GAMER,6.47,6979.0,4259,winter,2008.0,"Action, Drama, Mystery"
3407,Blassreiter,ブラスレイター,6.87,4793.0,2390,spring,2008.0,"Action, Drama, Sci-Fi"
3414,Hula Kappa,フラカッパー,,20639.0,16906,spring,2006.0,Comedy
3420,Shigofumi,シゴフミ,7.44,2117.0,2238,winter,2008.0,"Drama, Fantasy, Suspense"
3424,Porphy no Nagai Tabi,ポルフィの長い旅,6.9,4668.0,9840,winter,2008.0,Drama
3455,To LOVE-Ru,To LOVEる -とらぶる-,6.97,4357.0,337,spring,2008.0,"Comedy, Romance, Sci-Fi, Ecchi"
3457,Vampire Knight,ヴァンパイア騎士〈ナイト〉,6.85,4917.0,363,spring,2008.0,"Drama, Mystery, Romance, Supernatural"
3464,Kemeko Deluxe!,ケメコデラックス！,6.54,6577.0,3492,fall,2008.0,"Action, Comedy, Romance, Sci-Fi, Ecchi"
3467,Nogizaka Haruka no Himitsu,乃木坂春香の秘密,7.19,3313.0,1698,summer,2008.0,"Comedy, Romance"
3470,Special A,スペシャル・エー,7.5,1892.0,653,spring,2008.0,"Comedy, Romance"
3493,Ryuusei no Rockman Tribe,流星のロックマン トライブ,6.93,4540.0,7623,fall,2007.0,Adventure
3500,"Yume Miru, Anime: on-chan",ユメミル、アニメ「onちゃん」,,15500.0,17257,winter,2008.0,Comedy
3501,Wellber no Monogatari: Sisters of Wellber Zwei,ウエルベールの物語 ～Sisters of Wellber～ 第二幕,6.71,5595.0,8194,winter,2008.0,"Adventure, Fantasy, Romance"
3503,Kanokon,かのこん,6.37,7520.0,989,spring,2008.0,"Comedy, Romance, Supernatural, Ecchi"
3514,Noramimi,のらみみ,6.12,8893.0,12986,winter,2008.0,Comedy
3549,Allison to Lillia,アリソンとリリア,7.32,2598.0,3453,spring,2008.0,"Action, Adventure"
3572,Macross F,マクロスF（フロンティア）,7.88,838.0,1583,spring,2008.0,"Action, Award Winning, Romance, Sci-Fi"
3573,Moegaku★5,もえがく★５,5.39,11952.0,12745,winter,2008.0,
3576,Kodai Ouja Kyouryuu King,古代王者 恐竜キング Ｄキッズアドベンチャー,6.41,7358.0,4288,winter,2007.0,"Adventure, Fantasy"
3577,Kyouran Kazoku Nikki,狂乱家族日記,7.24,3027.0,4203,spring,2008.0,"Comedy, Sci-Fi"
3588,Soul Eater,ソウルイーター,7.84,909.0,63,spring,2008.0,"Action, Comedy, Fantasy"
3594,Tears to Tiara,ティアーズ・トゥ・ティアラ,7.14,3592.0,2452,spring,2009.0,"Action, Adventure, Fantasy"
3604,Hidamari Sketch x 365,ひだまりスケッチ×365,7.82,956.0,3976,summer,2008.0,Slice of Life
3613,Toshokan Sensou,図書館戦争,7.42,2191.0,2537,spring,2008.0,"Action, Comedy, Romance"
3614,Yakushiji Ryouko no Kaiki Jikenbo,薬師寺涼子の怪奇事件簿,7.04,4031.0,4976,summer,2008.0,"Mystery, Supernatural"
3615,Neo Angelique Abyss,ネオアンジェリーク Abyss,6.78,5255.0,3707,spring,2008.0,"Comedy, Fantasy, Romance"
3616,Kamen no Maid Guy,仮面のメイドガイ,6.98,4321.0,3511,spring,2008.0,"Action, Comedy, Ecchi"
3627,D.C.II S.S.: Da Capo II Second Season,D.C.II S.S. ～ダ・カーポII セカンドシーズン～,7.17,3391.0,4117,spring,2008.0,"Comedy, Drama, Fantasy, Romance"
3653,Kurogane no Linebarrels,鉄のラインバレル,6.89,4720.0,3458,fall,2008.0,"Action, Sci-Fi"
3654,Macademi Wasshoi!,まかでみWAっしょい！,6.9,4660.0,3420,fall,2008.0,"Comedy, Fantasy, Romance, Ecchi"
3655,Nabari no Ou,隠の王,7.24,3031.0,1432,spring,2008.0,"Action, Drama, Fantasy"
3656,Monochrome Factor,モノクローム･ファクター,6.93,4532.0,2892,spring,2008.0,"Action, Boys Love, Supernatural"
3667,Strike Witches,ストライクウィッチーズ,6.94,4483.0,1395,summer,2008.0,"Action, Sci-Fi, Ecchi"
3668,Telepathy Shoujo Ran,テレパシー少女 蘭,6.6,6264.0,6655,summer,2008.0,Fantasy
3673,Nijuu Mensou no Musume,二十面相の娘,7.54,1725.0,3833,spring,2008.0,"Action, Adventure, Mystery"
3692,Yes! Precure 5 GoGo!,Yes! プリキュア5 GoGo!,7.17,3432.0,6025,winter,2008.0,"Action, Fantasy"
3701,Kaiba,カイバ,8.14,450.0,1533,spring,2008.0,"Adventure, Avant Garde, Award Winning, Mystery, Romance, Sci-Fi"
3704,Zenryoku Usagi,全力ウサギ,6.01,9476.0,13080,winter,2008.0,Comedy
3710,Hakaba Kitarou,墓場鬼太郎,6.85,4938.0,5921,winter,2008.0,"Horror, Supernatural"
3712,Zero no Tsukaima: Princesses no Rondo,ゼロの使い魔 ～三美姫（プリンセッセ）の輪舞（ロンド）～,7.31,2660.0,511,summer,2008.0,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi"
3713,Jigoku Shoujo Mitsuganae,地獄少女 三鼎,7.61,1492.0,2075,fall,2008.0,"Horror, Mystery, Supernatural"
3731,Itazura na Kiss,イタズラなKiss,7.4,2279.0,879,spring,2008.0,"Comedy, Romance"
3737,Usavich,ウサビッチ,6.86,4851.0,7575,,,"Adventure, Comedy"
3738,Usavich II,ウサビッチ,7.04,4029.0,8563,fall,2007.0,"Adventure, Comedy"
3750,Maria-sama ga Miteru 4th,マリア様がみてる〜４th〜,7.75,1114.0,4658,winter,2009.0,"Drama, Girls Love"
3769,Play Ball 2nd,プレイボール2nd,6.07,9150.0,14306,winter,2006.0,Sports
3840,Crystal Blaze,クリスタル ブレイズ,6.11,8935.0,5265,spring,2008.0,"Action, Sci-Fi"
3841,Chi's Sweet Home,チーズスイートホーム,7.67,1316.0,2764,spring,2008.0,"Comedy, Slice of Life"
3859,Top Secret: The Revelation,秘密（トップシークレット） The Revelation,7.27,2884.0,4960,spring,2008.0,"Mystery, Sci-Fi, Suspense"
3885,Sugar Bunnies,シュガーバニーズ,5.98,9598.0,12711,spring,2007.0,
3927,Kidou Senshi Gundam 00 Second Season,機動戦士ガンダム00 セカンドシーズン,8.07,541.0,1545,fall,2008.0,"Action, Drama, Sci-Fi"
3958,Kannagi,かんなぎ,7.27,2855.0,1406,fall,2008.0,"Comedy, Supernatural"
3974,Tetsuwan Birdy Decode,鉄腕バーディー (2008),7.41,2246.0,2158,summer,2008.0,"Action, Comedy, Sci-Fi"
3975,Uchi no 3 Shimai,うちの3姉妹,6.26,8154.0,14385,spring,2008.0,"Comedy, Slice of Life"
4021,Seiyou Kottou Yougashiten: Antique,西洋骨董洋菓子店 ~アンティーク~,7.01,4216.0,3636,summer,2008.0,"Boys Love, Comedy, Gourmet"
4028,Slayers Revolution,スレイヤーズ,7.25,2979.0,3693,summer,2008.0,"Action, Adventure, Comedy, Fantasy"
4038,Zettai Karen Children,絶対可憐チルドレン,7.28,2804.0,3284,spring,2008.0,"Action, Comedy, Supernatural"
4039,Golgo 13 (TV),ゴルゴ13,7.51,1850.0,3437,spring,2008.0,"Action, Adventure, Drama, Suspense"
4051,Net Ghost Pipopa,ネットゴーストPIPOPA,6.76,5342.0,11022,spring,2008.0,"Action, Adventure, Comedy, Sci-Fi"
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,増田こうすけ劇場 ギャグマンガ日和3,7.0,4227.0,10134,spring,2008.0,Comedy
4063,Sekirei,セキレイ,7.03,4088.0,569,summer,2008.0,"Action, Comedy, Ecchi"
4066,Tytania,タイタニア,6.79,5198.0,4973,fall,2008.0,"Adventure, Romance, Sci-Fi"
4080,Kyou kara Maou! 3rd Series,今日からマ王！第3シリーズ,7.72,1186.0,3824,spring,2008.0,"Adventure, Comedy, Fantasy"
4081,Natsume Yuujinchou,夏目友人帳,8.3,275.0,416,summer,2008.0,"Slice of Life, Supernatural"
4087,Michiko to Hatchin,ミチコとハッチン,7.83,931.0,1197,fall,2008.0,"Action, Adventure"
4101,Wanwan Celepoo Soreyuke! Tetsunoshin,ワンワンセレプー それゆけ！徹之進,6.31,7882.0,12398,winter,2006.0,"Comedy, Fantasy"
4114,Onegai My Melody: Kurukuru Shuffle!,おねがいマイメロディ くるくるシャッフル！,7.31,2691.0,7886,spring,2006.0,"Comedy, Fantasy"
4151,Mugen no Juunin,無限の住人,6.81,5104.0,2662,summer,2008.0,"Action, Adventure, Drama, Supernatural"
4181,Clannad: After Story,CLANNAD〜AFTER STORY〜 クラナド アフターストーリー,8.93,17.0,119,fall,2008.0,"Drama, Romance, Supernatural"
4186,Koukaku no Regios,鋼殻のレギオス,7.27,2856.0,1159,winter,2009.0,"Action, Adventure, Fantasy, Sci-Fi"
4189,Fuyu no Sonata,冬のソナタ,7.3,2746.0,4570,fall,2009.0,"Drama, Romance"
4192,Hayate no Gotoku!!,ハヤテのごとく!!,7.66,1361.0,1917,spring,2009.0,"Action, Comedy, Romance"
4196,Ikkitousen: Great Guardians,一騎当千: Great Guardians,6.7,5704.0,2670,summer,2008.0,"Action, Ecchi"
4197,Blue Dragon: Tenkai no Shichi Ryuu,BLUE DRAGON 天界の七竜,6.54,6560.0,5104,spring,2008.0,"Adventure, Comedy, Fantasy"
4209,Mission-E,MISSION-E,6.42,7296.0,7851,summer,2008.0,"Action, Comedy, Sci-Fi"
4214,Rosario to Vampire Capu2,ロザリオとバンパイア Capu2,6.89,4735.0,555,fall,2008.0,"Comedy, Fantasy, Romance, Ecchi"
4224,Toradora!,とらドラ！,8.06,547.0,24,fall,2008.0,"Drama, Romance"
4262,Koihime†Musou,恋姫†無双,6.71,5633.0,3218,summer,2008.0,"Action, Adventure, Fantasy, Ecchi"
4264,Ultraviolet: Code 044,ウルトラヴァイオレットコード044,5.76,10651.0,7335,summer,2008.0,"Action, Sci-Fi"
4316,Nanami-chan 3rd Series,ななみちゃん 第三期,6.04,9313.0,15204,summer,2006.0,Comedy
4331,Penguin no Mondai,ペンギンの問題,5.78,10572.0,14192,spring,2008.0,Comedy
4334,Heroman,ヒーローマン,6.81,5087.0,3535,spring,2010.0,"Action, Sci-Fi"
4362,Fireball,ファイアボール,6.62,6135.0,6386,spring,2008.0,"Comedy, Sci-Fi"
4382,Suzumiya Haruhi no Yuuutsu (2009),涼宮ハルヒの憂鬱,7.22,3120.0,425,spring,2009.0,"Comedy, Mystery, Sci-Fi"
4383,Catman Series III,キャットマン,6.24,8260.0,11792,spring,2008.0,"Comedy, Fantasy, Slice of Life"
4415,World Destruction: Sekai Bokumetsu no Rokunin,ワールド・デストラクション ～世界撲滅の六人～,6.93,4550.0,3105,summer,2008.0,"Adventure, Fantasy"
4444,Zero Duel Masters,ゼロ デュエル・マスターズ,5.99,9554.0,10486,spring,2007.0,"Adventure, Comedy, Sports"
4477,Nodame Cantabile: Paris-hen,のだめカンタービレ 巴里編,8.13,467.0,1798,fall,2008.0,"Comedy, Romance"
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,魔法遣いに大切なこと ～夏のソラ～,7.23,3090.0,4268,summer,2008.0,"Fantasy, Romance, Slice of Life"
4547,RoboDz,ロボディーズ-RoboDz-風雲篇,,18077.0,17290,summer,2008.0,Sci-Fi
4548,Yozakura Quartet,夜桜四重奏 ～ヨザクラカルテット～,6.78,5279.0,1495,fall,2008.0,"Action, Comedy, Supernatural"
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,北斗の拳 ラオウ外伝 天の覇王,7.08,3849.0,5868,fall,2008.0,"Action, Drama"
4550,Hyakko,ヒャッコ,7.23,3080.0,3354,fall,2008.0,"Comedy, Slice of Life"
4551,Hakushaku to Yousei,伯爵と妖精,7.2,3238.0,1780,fall,2008.0,"Adventure, Fantasy, Romance"
4563,Bakukyuu Hit! Crash B-Daman,爆球HIT! クラッシュビーダマン,6.11,8931.0,10725,winter,2006.0,Adventure
4581,Shikabane Hime: Aka,屍姫 赫,7.18,3349.0,1813,fall,2008.0,"Action, Horror, Supernatural"
4618,RideBack,ライドバック,7.26,2961.0,3244,winter,2009.0,"Action, Drama, Sci-Fi"
4654,Toaru Majutsu no Index,とある魔術の禁書目録,7.34,2508.0,230,fall,2008.0,"Action, Fantasy, Sci-Fi"
4657,Arad Senki: Slap Up Party,アラド戦記 ～スラップアップパーティー～,6.67,5861.0,5263,spring,2009.0,"Action, Adventure, Comedy, Fantasy"
4662,Neo Angelique Abyss: Second Age,ネオアンジェリーク Abyss -Second Age-,6.97,4346.0,4875,summer,2008.0,"Comedy, Fantasy, Romance"
4684,Scarecrowman,スケアクロウマン,,18308.0,15834,summer,2008.0,Fantasy
4719,Queen's Blade: Rurou no Senshi,クイーンズブレイド 流浪の戦士,6.12,8897.0,2094,spring,2009.0,"Action, Adventure, Fantasy, Ecchi"
4720,White Album,ホワイトアルバム,6.48,6953.0,1828,winter,2009.0,"Drama, Romance"
4722,Skip Beat!,スキップ・ビート！,8.07,545.0,913,fall,2008.0,"Comedy, Drama, Romance"
4725,Ga-Rei: Zero,喰霊–零–,7.57,1630.0,1027,fall,2008.0,"Action, Supernatural, Suspense"
4726,Druaga no Tou: The Sword of Uruk,ドルアーガの塔 ～the Sword of URUK～,7.18,3377.0,2527,winter,2009.0,"Action, Adventure, Fantasy"
4737,Himitsukessha Taka no Tsume,秘密結社 鷹の爪,6.05,9282.0,12746,spring,2006.0,Comedy
4744,Akaneiro ni Somaru Saka,あかね色に染まる坂,6.38,7483.0,1547,fall,2008.0,"Comedy, Romance, Ecchi"
4752,Vampire Knight Guilty,ヴァンパイア騎士〈ナイト〉Guilty,7.07,3886.0,652,fall,2008.0,"Drama, Mystery, Romance, Supernatural"
4789,ef: A Tale of Melodies.,ef - a tale of melodies.,7.99,652.0,1452,fall,2008.0,"Drama, Mystery, Romance, Supernatural"
4814,Junjou Romantica 2,純情ロマンチカ2(に),7.68,1289.0,1341,fall,2008.0,"Boys Love, Comedy, Drama"
4823,Youkai Ningen Bem (2006),妖怪人間ベム,5.91,9965.0,9271,winter,2006.0,"Horror, Supernatural"
4879,Mouryou no Hako,魍魎の匣,7.13,3639.0,2818,fall,2008.0,"Mystery, Supernatural, Suspense"
4884,Tales of the Abyss,テイルズ オブ ジ アビス,7.27,2881.0,1823,fall,2008.0,"Adventure, Drama, Fantasy"
4896,Umineko no Naku Koro ni,うみねこのなく頃に,7.03,4093.0,1112,summer,2009.0,"Horror, Mystery, Supernatural, Suspense"
4898,Kuroshitsuji,黒執事,7.65,1378.0,121,fall,2008.0,"Action, Fantasy, Mystery"
4903,Kyou no 5 no 2 (TV),今日の５の２,7.19,3305.0,3780,fall,2008.0,"Comedy, Ecchi"
4905,Mach Girl,マッハガール,5.31,12156.0,13840,fall,2008.0,Comedy
4908,Bihada Ichizoku,美肌一族,5.73,10732.0,8611,fall,2008.0,Drama
4975,ChäoS;HEAd,カオスヘッド,6.29,7994.0,868,fall,2008.0,"Mystery, Sci-Fi, Supernatural, Suspense"
4981,Casshern Sins,キャシャーン SINS,7.5,1865.0,1429,fall,2008.0,"Action, Adventure, Drama, Sci-Fi"
4999,Asu no Yoichi!,明日のよいち！,6.68,5784.0,1189,winter,2009.0,"Action, Comedy, Romance, Ecchi"
5005,Tentai Senshi Sunred,天体戦士サンレッド,7.76,1081.0,4721,fall,2008.0,Comedy
5027,Stitch!,スティッチ！,6.07,9152.0,7738,fall,2008.0,"Adventure, Comedy"
5028,Major S5,メジャー,8.39,195.0,2622,winter,2009.0,Sports
5030,Maria†Holic,まりあ†ほりっく,7.0,4226.0,1351,winter,2009.0,"Comedy, Girls Love"
5032,Cobra The Animation,COBRA THE ANIMATION,7.07,3900.0,6622,winter,2010.0,"Action, Adventure, Sci-Fi"
5034,Shikabane Hime: Kuro,屍姫 玄,7.25,2976.0,2495,winter,2009.0,"Action, Horror, Supernatural"
5039,Kurozuka,黒塚,6.86,4882.0,2159,fall,2008.0,"Action, Drama, Horror, Romance, Sci-Fi"
5040,One Outs,ワンナウツ,8.33,246.0,1020,fall,2008.0,"Sports, Suspense"
5041,Guin Saga,グイン・サーガ,7.15,3542.0,3390,spring,2009.0,"Adventure, Fantasy"
5074,Tetsuwan Birdy Decode:02,鉄腕バーディー DECODE:02,7.7,1239.0,3097,winter,2009.0,"Action, Comedy, Sci-Fi"
5079,Kurokami The Animation,黒神 The Animation,7.12,3652.0,1839,winter,2009.0,"Action, Fantasy"
5081,Bakemonogatari,化物語,8.32,251.0,93,summer,2009.0,"Mystery, Romance, Supernatural"
5082,Battle Spirits: Shounen Toppa Bashin,バトルスピリッツ 少年突破バシン,6.34,7705.0,9223,fall,2008.0,
5089,Noramimi 2,のらみみ2,,17430.0,16410,fall,2008.0,Comedy
5112,Akikan!,アキカン!,6.11,8927.0,1815,winter,2009.0,"Comedy, Fantasy, Romance, Ecchi"
5114,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,9.09,2.0,3,spring,2009.0,"Action, Adventure, Drama, Fantasy"
5141,Taishou Yakyuu Musume.,大正野球娘。,7.34,2505.0,4785,summer,2009.0,"Comedy, Sports"
5150,Hatsukoi Limited.,初恋限定。,7.26,2929.0,2092,spring,2009.0,"Comedy, Romance"
5155,Genji Monogatari Sennenki,源氏物語千年紀Genji,6.83,4999.0,5520,winter,2009.0,"Drama, Romance"
5162,Minami-ke Okaeri,みなみけ おかえり,7.54,1723.0,2707,winter,2009.0,"Comedy, Slice of Life"
5184,Negibouzu no Asatarou,ねぎぼうずのあさたろう,,17303.0,16432,fall,2008.0,"Adventure, Comedy"
5220,Shangri-La,シャングリ・ラ,7.04,4019.0,2805,spring,2009.0,"Action, Drama, Sci-Fi"
5226,Souten Kouro,蒼天航路,7.2,3257.0,5042,spring,2009.0,"Action, Adventure"
5233,Slayers Evolution-R,スレイヤーズ EVOLUTION-R,7.37,2373.0,3961,winter,2009.0,"Action, Adventure, Comedy, Fantasy"
5234,Zettai Yareru Greece Shinwa,絶対やれるギリシャ神話,5.8,10456.0,14467,fall,2008.0,"Comedy, Ecchi"
5235,Live On Cardliver Kakeru,ライブオン CARDLIVER 翔,6.24,8276.0,12695,fall,2008.0,Fantasy
5241,Mofu☆Mofu,モフ☆モフ,5.28,12226.0,15099,,,
5258,Hajime no Ippo: New Challenger,はじめの一歩 新シリーズ,8.67,67.0,854,winter,2009.0,Sports
5262,Shugo Chara!! Doki,しゅごキャラ！！どきっ,7.42,2183.0,2062,fall,2008.0,"Comedy, Fantasy"
5276,Happy Happy Clover,はぴはぴクローバー,6.38,7498.0,11552,summer,2007.0,"Fantasy, Slice of Life"
5277,Sekirei: Pure Engagement,セキレイ～Pure Engagement～,7.26,2964.0,1009,summer,2010.0,"Action, Comedy, Ecchi"
5300,Zoku Natsume Yuujinchou,続 夏目友人帳,8.54,119.0,998,winter,2009.0,"Slice of Life, Supernatural"
5304,Akiba-chan,アキバちゃん,5.39,11938.0,10349,summer,2008.0,"Comedy, Slice of Life"
5307,Sora wo Kakeru Shoujo,宇宙をかける少女,6.97,4355.0,4367,winter,2009.0,"Adventure, Comedy, Sci-Fi"
5341,Ookami to Koushinryou II,狼と香辛料II,8.31,258.0,459,summer,2009.0,"Adventure, Drama, Fantasy, Romance"
5342,Asura Cryin',アスラクライン,6.89,4704.0,2093,spring,2009.0,"Action, Fantasy, Sci-Fi"
